position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
db,Danzel McDaniel,"Dodge City, Kansas",Dodge City C.C.,78,205,,3,,,Kansas State,2014
ol,Luke Hayes,"El Dorado, Kansas",Butler County C.C.,78,290,,3,,,Kansas State,2014
dt,Terrell Clinkscales,"Dodge City, Kansas",Dodge City C.C.,78,315,,4,,,Kansas State,2014
dt,Pete Mokwuah,"Staten Island, New York",St Joseph By The Sea,78,305,,3,,,Notre Dame,2014
lb,Greer Martini,"Woodberry Forest, Virginia",Woodberry Forest School,78,230,,3,,,Notre Dame,2014
db,Nick Orr,"DeSoto, Texas",DeSoto,65,170,,3,,,TCU,2014
db,D'Cota Dixon,"New Smyrna Beach, Florida",New Smyrna Beach,65,179,,3,,,Wisconsin,2014
lb,Jabril Frazier,"Los Angeles, California",Verbum Dei,78,225,,3,,,Boise State,2014
rb,Dacorius Law,"Haines City, Florida",Haines City,65,185,,3,,,Utah,2014
wr,Devon Blackmon,"Riverside, California",Riverside C.C.,78,185,,3,,,Brigham Young,2014
de,Isaiah Nacua,"Provo, Utah",Timpview,78,240,,3,,,Brigham Young,2014
dt,Lamont Gaillard,"Fayetteville, North Carolina",Pine Forest,78,328,,3,,,Georgia,2014
de,Jake McMillon,"Abilene, Texas",Abilene,78,240,,3,,,Texas,2014
ol,Alex Anderson,"New Orleans, Louisiana",Landry-Walker,78,305,,3,,,Texas,2014
wr,Garrett Gray,"Marble Falls, Texas",Marble Falls,78,205,,3,,,Texas,2014
ath,Denzel Franklin,"Atlanta, Georgia",Pace Academy,65,180,,3,,,Stanford,2014
db,Ryan Mayes,"Miami, Florida",Northwestern,78,185,,3,,,Miami (FL),2014
db,Davontae Merriweather,"Mission Viejo, California",Saddleback C.C.,78,200,,3,,,San Diego State,2014
de,Lane Veach,"Gilbert, Arizona",Perry,78,215,,3,,,Stanford,2014
te,Jon Denton,"Coffeyville, Kansas",Coffeyville C.C.,78,245,,3,,,Massachusetts,2014
qb,JaJuan Lawson,"Petaluma, California",Casa Grande,78,195,,3,,,New Mexico,2014
de,Austin Maloata,"Corona, California",Centennial,78,250,,3,,,Oregon,2014
wr,Eric Lauderdale,"Mission Viejo, California",Saddleback C.C.,78,200,,4,,,Arizona State,2014
de,Victor Evans,"Dallas, Texas",Skyline,78,220,,3,,,Mississippi,2014
te,Darrion Hutcherson,"Wesson, Mississippi",Copiah-Lincoln C.C.,78,265,,3,,,Mississippi State,2014
de,Lamone Williams,"Kahuku, Hawaii",Kahuku,78,240,,3,,,Oregon State,2014
dt,Braxton Hoyett,"Pelham, Alabama",Pelham,78,277,,3,,,Mississippi State,2014
db,Lashard Durr,"Gulfport, Mississippi",Harrison Central,78,181,,3,,,Mississippi State,2014
lb,Deshon Cooper,"Decatur, Georgia",Columbia,78,215,,3,,,Mississippi State,2014
dt,Calvin Heurtelou,"Scottsdale, Arizona",Scottsdale C.C.,78,305,,3,,,Miami (FL),2014
dt,Taylor Timmons,"Roswell, New Mexico",New Mexico Military Institute,78,295,,3,,,New Mexico,2014
de,Tui Talia,"Pleasant Hill, California",Diablo Valley C.C.,78,270,,4,,,Oregon,2014
ol,Haniteli Lousi,"San Mateo, California",College of San Mateo,78,290,,3,,,Oregon,2014
db,Dominique Harrison,"San Pablo, California",Contra Costa C.C.,65,190,,3,,,Oregon,2014
wr,Emanuel Beal,"Powder Springs, Georgia",Hillgrove,78,210,,3,,,Marshall,2014
de,Anthony Olobia,"Yuma, Arizona",Arizona Western C.C.,78,230,,3,,,Kansas,2014
rb,Martinez Syria,"Houston, Texas",Nimitz,78,205,,3,,,Iowa State,2014
de,Dalyou Pierson,"Pasadena, California",Pasadena City C.C.,78,260,,3,,,Iowa State,2014
db,Josh Woods,"Owings Mills, Maryland",McDonogh,78,180,,3,,,Maryland,2014
db,Qujuan Floyd,"Santa Monica, California",Santa Monica C.C.,78,190,,3,,,Iowa State,2014
dt,David Shaw,"Spring Grove, Pennsylvania",Spring Grove,78,276,,3,,,Maryland,2014
lb,Vontae Diggs,"Downers Grove, Illinois",Downers Grove North,78,200,,3,,,Connecticut,2014
ol,Brendan Moore,"Austin, Texas",Westwood,78,270,,3,,,Maryland,2014
de,Brett Kulka,"Edinboro, Pennsylvania",General McLane,78,230,,3,,,Maryland,2014
te,Andrew Gray,"Chardon, Ohio",Chardon,78,215,,3,,,Maryland,2014
de,Hercules Mata'afa,"Lahaina, Hawaii",Lahainaluna,78,220,,3,,,Washington State,2014
lb,Nnamdi Egbuaba,"Baltimore, Maryland",St. Frances,78,216,,3,,,Maryland,2014
lb,Jonathan Willis,"Tulsa, Oklahoma",Booker T. Washington,78,210,,3,,,Oregon State,2014
dt,Kalani Vakameilalo,"Kapolei, Hawaii",Kapolei,78,300,,3,,,Oregon State,2014
wr,Darrell Cloy,"La Habra, California",La Habra,78,215,,3,,,Arizona,2014
rb,De'Chavon Hayes,"Scranton, Pennsylvania",Lackawanna C.C.,65,190,,3,,,Arizona State,2014
ath,Fitou Fisiiahi,"Honolulu, Hawaii",Kaiser,78,240,,3,,,Oregon State,2014
te,Ryan Nall,"Portland, Oregon",Central Catholic,78,230,,3,,,Oregon State,2014
de,Damani Mosby,"Mesa, Arizona",Mesa C.C.,78,235,,3,,,Kansas,2014
ol,Jordan Sims,"Homewood, Alabama",Homewood,78,348,,3,,,Mississippi,2014
de,Ira Lewis,"Houston, Texas",Lamar,78,270,,3,,,Baylor,2014
db,Joe Dineen,"Lawrence, Kansas",Free State,78,197,,3,,,Kansas,2014
ath,Verkedric Vaughns,"Mesquite, Texas",Mesquite Poteet,65,168,,3,,,Baylor,2014
ath,Tanner Sanders,"Corvallis, Oregon",Crescent Valley,78,198,,3,,,Oregon State,2014
qb,A.J. Long,"Lebanon, Tennessee",Friendship Christian School,78,190,,3,,,Syracuse,2014
ol,Austin Schlottmann,"Brenham, Texas",Brenham,78,285,,3,,,TCU,2014
wr,Darious Crawley,"Houston, Texas",Cypress Ridge,65,191,,3,,,Kansas,2014
de,Kenderius Whitehead,"Milledgeville, Georgia",Georgia Military College,78,225,,3,,,Georgia Tech,2014
db,Coltin Gerhart,"Murrieta, California",Vista Murrieta,78,216,,3,,,Arizona State,2014
rb,C.J. Fuller,"Easley, South Carolina",Easley,65,198,,3,,,Clemson,2014
dt,Jabril Robinson,"Leland, North Carolina",North Brunswick,78,255,,3,,,Clemson,2014
ath,Torrance Mosley,"Geismar, Louisiana",Dutchtown,65,160,,3,,,TCU,2014
wr,Corey McBride,"Geismar, Louisiana",Dutchtown,78,180,,3,,,TCU,2014
lb,Jamie Jacobs,"Waco, Texas",Midway,78,215,,3,,,Baylor,2014
ol,Drew Clarkson,"Camas, Washington",Camas,78,275,,3,,,Oregon State,2014
wr,Datrin Guyton,"Manor, Texas",Manor,78,180,,3,,,Oregon State,2014
db,Devon Brewer,"Fresno, California",Central East,65,160,,3,,,Arizona,2014
de,Josh Malin,"Cibolo, Texas",Steele,78,240,,3,,,Baylor,2014
db,Kevin Hayes,"Bakersfield, California",Bakersfield,78,170,,3,,,Oregon State,2014
de,William Coleman,"Tyler, Texas",Tyler J.C.,78,250,,3,,,Mississippi State,2014
db,Jace Whittaker,"Oceanside, California",Oceanside,78,170,,3,,,Arizona,2014
ol,Blake Blackmar,"Houston, Texas",Clear Lake,78,325,,3,,,Baylor,2014
rb,Squally Canada,"Milpitas, California",Milpitas,65,180,,3,,,Washington State,2014
db,Patrick Porter,"Tuscaloosa, Alabama",Paul Bryant,78,170,,3,,,Washington State,2014
db,Armand Perry,"Las Vegas, Nevada",Bishop Gorman,78,175,,3,,,Arizona State,2014
dt,Feaomoengalu Tapa,"Sacramento, California",Luther Burbank Senior,78,275,,3,,,Washington State,2014
ath,Ula Tolutau,"Salt Lake City, Utah",East,78,230,,3,,,Wisconsin,2014
lb,Greg Hoyd,"Tustin, California",Vista Murrieta,78,210,,3,,,Washington State,2014
te,Kendall Ardoin,"Ville Platte, Louisiana",Ville Platte,78,215,,3,,,Tulane,2014
wr,Marcus Williams,"Corona, California",Theodore Roosevelt,78,165,,3,,,Utah,2014
wr,Zaire Andre,"Inglewood, California",Inglewood,78,170,,3,,,Washington State,2014
db,Kevin Griffin,"Concord, California",De La Salle,78,185,,3,,,Washington State,2014
qb,Marvin Zanders,"Jacksonville, Florida",Raines,78,175,,3,,,Missouri,2014
te,Evan Butts,"Newtown Square, Pennsylvania",Episcopal Academy,78,225,,3,,,Virginia,2014
te,Davion Riley,"Lake Wales, Florida",Lake Wales,78,212,,3,,,Toledo,2014
db,Dexter Wright,"Wilson, North Carolina",Hunt,78,201,,3,,,North Carolina State,2014
te,Micah Till,"Upper Marlboro, Maryland",Wise,78,260,,3,,,North Carolina State,2014
wr,Maurice Trowell,"Durham, North Carolina",Southern Durham,65,172,,3,,,North Carolina State,2014
dt,Dalvon Stuckey,"Poplarville, Mississippi",Pearl River C.C.,78,305,,4,,,Arizona State,2014
ol,Eric Shute,"Glen Ellyn, Illinois",Glenbard West,78,275,,3,,,North Carolina State,2014
db,Dasmond Tautalatasi,"Concord, California",De La Salle,78,186,,3,,,Arizona State,2014
qb,Glen Cuiellette,"Mandeville, Louisiana",Mandeville,78,205,,3,,,Tulane,2014
de,Glyeb Ewing,"Waukon, Iowa",Waukon,78,235,,3,,,Oregon State,2014
db,Chad Adams,"Allen, Texas",Allen,65,160,,3,,,Arizona State,2014
ol,Yanni Demogerontas,"Orland Park, Illinois",Sandburg,78,260,,3,,,Oregon State,2014
db,Reggan Northrup,"Jacksonville, Florida",First Coast,78,190,,3,,,Iowa State,2014
ath,Maurice Hall,"St. Petersburg, Florida",Gibbs,78,186,,3,,,Marshall,2014
lb,Jalen Williams,"Blythewood, South Carolina",Blythewood,65,220,,3,,,Clemson,2014
db,Jamar Summers,"New Berlin, New York",Milford Academy,78,175,,3,,,Connecticut,2014
ath,Patrick Amara,"Philadelphia, Pennsylvania",West Catholic,78,191,,3,,,Pittsburgh,2014
lb,Alvin Moore,"Bassfield, Mississippi",Bassfield,78,188,,3,,,Mississippi,2014
ol,Quincy McKinney,"Hutchinson, Kansas",Hutchinson C.C.,78,310,,3,,,East Carolina,2014
db,Kavika Fonua,"Syracuse, Utah",Syracuse,65,170,,3,,,Brigham Young,2014
lb,Kendall Joseph,"Belton, South Carolina",Belton-Honea Path,65,228,,3,,,Clemson,2014
ath,Rico Johnson,"Atlanta, Georgia",Georgia Prep Sports Academy,65,188,,3,,,Georgia,2014
wr,Gilbert Johnson,"Homestead, Florida",Homestead,78,190,,3,,,Georgia,2014
db,Juwan Dowels,"Plantation, Florida",American Heritage,65,160,,3,,,Syracuse,2014
lb,Sam Seonbuchner,"Hartland, Wisconsin",Arrowhead,78,223,,3,,,Iowa State,2014
ol,Isaac Miller,"Longmont, Colorado",Silver Creek,78,250,,3,,,Colorado,2014
dt,Cedric Johnson,"Rowlett, Texas",Rowlett,78,280,,3,,,Louisiana Tech,2014
de,Jaylon Ferguson,"St. Francisville, Louisiana",West Feliciana,78,230,,3,,,Louisiana Tech,2014
ath,Avonte Maddox,"Detroit, Michigan",Martin Luther King,65,165,,3,,,Pittsburgh,2014
dt,Michael Barwick,"Cincinnati, Ohio",Summit Country Day,78,291,,3,,,Indiana,2014
ath,Simmie Cobbs,"Oak Park, Illinois",Oak Park River Forest,78,207,,3,,,Indiana,2014
te,Devin Pike,"Cincinnati, Ohio",Elder,78,225,,3,,,Wake Forest,2014
de,Malik Thompson,"Fork Union, Virginia",Fork Union Military Academy,78,246,,3,,,Marshall,2014
qb,Darius Lee-Campbell,"Spring, Texas",Spring,78,200,,3,,,Iowa State,2014
rb,Jordan Ellis,"Suwanee, Georgia",Peachtree Ridge,65,216,,3,,,Virginia,2014
rb,Akeem Judd,"Milledgeville, Georgia",Georgia Military College,65,215,,3,,,Mississippi,2014
ath,Hyleck Foster,"Gaffney, South Carolina",Gaffney,65,178,,3,,,Marshall,2014
lb,Jakevin Jackson,"Milledgeville, Georgia",Georgia Military College,78,228,,3,,,Western Michigan,2014
de,Yiannis Bowden,"Kernersville, North Carolina",Robert B Glenn,78,210,,3,,,East Carolina,2014
wr,Raelon Singleton,"Crosby, Texas",Crosby,78,185,,3,,,Utah,2014
qb,Michael Scarnecchia,"Fleming Island, Florida",Fleming Island,78,195,,3,,,South Carolina,2014
db,Phillipie Motley,"Hilliard, Ohio",Hilliard Davidson,65,171,,3,,,Pittsburgh,2014
rb,Caleb Kinlaw,"Goose Creek, South Carolina",Goose Creek,65,184,,3,,,Wisconsin,2014
ol,Sean Rawlings,"Madison, Mississippi",Madison Ridgeland Academy,78,275,,3,,,Mississippi,2014
lb,Coult Culler,"Wilmington, North Carolina",Laney,78,230,,3,,,North Carolina State,2014
de,Bradley Chubb,"Powder Springs, Georgia",Hillgrove,78,220,,3,,,North Carolina State,2014
ol,Kory Kodanko,"De Pere, Wisconsin",West De Pere,78,320,,3,,,Iowa State,2014
db,Anthony Smithson,"Salinas, California",Hartnell C.C.,78,180,,3,,,Kansas,2014
db,Ronnie Davis,"Miami, Oklahoma",Northeastern Oklahoma A&M J.C.,78,170,,3,,,Kansas,2014
de,Jonathan Bonner,"Chesterfield, Missouri",Parkway Central,78,253,,3,,,Notre Dame,2014
lb,James Folston Jr.,"Cocoa, Florida",Cocoa,78,201,,3,,,Pittsburgh,2014
lb,Anthony Davis,"Tampa, Florida",Chamberlain,65,204,,3,,,Toledo,2014
wr,Kaelin Deboskie,"Tucson, Arizona",Salpointe,65,165,,3,,,Arizona,2014
wr,Kenric Young,"Gainesville, Florida",Gainesville,78,180,,3,,,Utah,2014
db,Jalen Williams,"Newburgh, New York",Newburgh Free Academy,78,180,,3,,,Pittsburgh,2014
ath,Serge Trezy,"Thatcher, Arizona",Eastern Arizona J.C.,78,217,,3,,,Wisconsin,2014
qb,John Wolford,"Jacksonville, Florida",Bishop Kenny,78,209,,3,,,Wake Forest,2014
de,Jhonathon Williams,"Berrien Springs, Michigan",Berrien Springs,78,230,,3,,,Notre Dame,2014
de,Shane Roy,"Cincinnati, Ohio",Reading Community Jr/Sr,78,220,,3,,,Pittsburgh,2014
rb,Qadree Ollison,"Buffalo, New York",Canisius,78,226,,3,,,Pittsburgh,2014
ath,Robert Spillane,"Oak Park, Illinois",Fenwick,78,218,,3,,,Western Michigan,2014
db,Darious Latimore,"Lawrenceville, Georgia",Central Gwinnett,78,161,,3,,,Virginia,2014
ol,Connor Hayes,"Traverse City, Michigan",West,78,270,,3,,,Pittsburgh,2014
dt,Connor Dintino,"Wallingford, Connecticut",Choate Rosemary Hall,78,289,,3,,,Pittsburgh,2014
lb,Frankie Hernandez,"Largo, Florida",Largo,78,188,,3,,,Marshall,2014
dt,Mike Herndon,"Staunton, Virginia",Riverheads,78,323,,3,,,Pittsburgh,2014
ol,Curtis Doyle,"Alma, Michigan",Alma,78,304,,3,,,Western Michigan,2014
qb,Frank Nutile,"Ramsey, New Jersey",Don Bosco Prep,78,199,,3,,,Temple,2014
ol,James McHale,"Dunmore, Pennsylvania",Dunmore,78,298,,3,,,Temple,2014
lb,Kaleb Hill,"Schertz, Texas",Clemens,78,216,,3,,,Boise State,2014
ath,Ronald Monroe,"Richmond, Texas",Fort Bend Bush,78,188,,3,,,Vanderbilt,2014
de,Demetrius Hill,"Fort Scott, Kansas",Fort Scott C.C.,78,255,,3,,,South Florida,2014
ol,Shane Evans,"Crystal Lake, Illinois",Prairie Ridge,78,296,,3,,,Northern Illinois,2014
ath,Dominique Fenstermacher,"Phoenix, Arizona",Mountain Pointe,65,171,,3,,,UNLV,2014
db,Juwan Jones,"Chandler, Arizona",Hamilton,78,195,,3,,,New Mexico,2014
te,Matt Bushman,"Tucson, Arizona",Sabino,78,200,,3,,,Brigham Young,2014
lb,J.R. Hunt,"Chandler, Arizona",Chandler,78,180,,3,,,Arizona,2014
ol,Jocquell Johnson,"Wesson, Mississippi",Copiah-Lincoln C.C.,78,305,,3,,,Mississippi State,2014
wr,Sanford Seay,"Fulton, Mississippi",Itawamba C.C.,78,200,,3,,,Louisiana Tech,2014
dt,Eric Mayes,"New Berlin, New York",Milford Academy,78,270,,3,,,South Florida,2014
lb,Jay Henderson,"Phelan, California",Serrano,78,205,,3,,,San Diego State,2014
wr,Ciavy Wiles,"Iowa Falls, Iowa",Ellsworth C.C.,78,220,,3,,,Bethune-Cookman,2014
dt,Willie Wright,"Houston, Texas",Cypress Ridge,78,280,,3,,,Tulsa,2014
ol,Bruno Reagan,"Clarksville, Tennessee",Clarksville,78,288,,3,,,Vanderbilt,2014
lb,Brandon Russell,"Fort Lauderdale, Florida",University School,78,215,,3,,,Rutgers,2014
te,Jordan Fuchs,"New Berlin, New York",Milford Academy,78,230,,3,,,Indiana,2014
rb,C.J. Jones,"Port Orange, Florida",Atlantic,65,196,,3,,,UCF,2014
ol,Jacob Fieler,"Fork Union, Virginia",Fork Union Military Academy,78,295,,3,,,Virginia,2014
ol,Bailey Granier,"Galliano, Louisiana",South Lafourche,78,320,,3,,,Vanderbilt,2014
lb,Aisea Tongilava,"Santa Ana, California",Lutheran,78,215,,3,,,California,2014
wr,Chris Taylor,"Fort Lauderdale, Florida",University School,78,167,,3,,,Duke,2014
ol,Jake Sanders,"Carrollton, Georgia",Carrollton,78,314,,3,,,Duke,2014
ol,Trip McNeill,"Mocksville, North Carolina",Davie,78,295,,3,,,Duke,2014
te,Davis Koppenhaver,"Newhall, California",Hart,78,209,,3,,,Duke,2014
de,Don Hill,"Boise, Idaho",Timberline B,78,240,,3,,,USC,2014
db,Khari Blasingame,"New Market, Alabama",Buckhorn,78,203,,3,,,Vanderbilt,2014
ol,Kyle Harris,"Fulton, Mississippi",Itawamba C.C.,78,290,,3,,,Arkansas State,2014
ol,Sebastian Tretola,"Council Bluffs, Iowa",Iowa Western C.C.,78,315,,3,,,Arkansas,2014
ol,Scott Boyett,"Santa Rosa, California",Santa Rosa J.C.,78,320,,3,,,Akron,2014
lb,Petera Wilson,"Memphis, Tennessee",White Station,78,220,,3,,,Tulsa,2014
ol,Corey Clements,"Mesa, Arizona",Mesa C.C.,78,330,,3,,,Purdue,2014
wr,T.J. Foster,"Union, South Carolina",Union,78,170,,3,,,South Carolina State,2014
wr,Kenny Jones,"Indianapolis, Indiana",Lawrence Central,78,190,,3,,,Eastern Michigan,2014
qb,Matthew Jordan,"Jackson, Alabama",Jackson,78,205,,3,,,Georgia Tech,2014
qb,Hayden Moore,"Clay, Alabama",Clay,78,195,,3,,,Cincinnati,2014
lb,Tre Jackson,"Valdosta, Georgia",Lowndes,65,225,,3,,,Georgia Tech,2014
db,Kalen McCain,"Durham, North Carolina",Hillside,78,175,,3,,,North Carolina State,2014
dt,B.J. Hill,"Oakboro, North Carolina",West Stanly,78,262,,3,,,North Carolina State,2014
rb,D.J. Riggins,"Westlake Village, California",Oaks Christian,78,190,,3,,,Hawaii,2014
dt,Zac Dawe,"Pleasant Grove, Utah",Pleasant Grove,78,265,,3,,,Brigham Young,2014
dt,Max Martial,"Council Bluffs, Iowa",Iowa Western C.C.,78,305,,3,,,Idaho,2014
lb,Grant Campbell,"Bakersfield, California",Bakersfield C.C.,78,230,,3,,,Baylor,2014
db,Tion Wright,"Moorpark, California",Moorpark C.C.,65,175,,3,,,Baylor,2014
db,Darius White,"Fulton, Mississippi",Itawamba C.C.,78,180,,3,,,California,2014
db,Patrick Glover,"Scottsdale, Arizona",Scottsdale C.C.,78,200,,3,,,Arizona,2014
lb,James David,"Rockdale, Texas",Rockdale,78,225,,3,,,Baylor,2014
ath,Willie Ivery,"Sulphur Springs, Texas",Sulphur Springs,65,185,,3,,,North Texas,2014
ath,Caleb Chumley,"Longview, Texas",Pine Tree,78,225,,3,,,North Texas,2014
wr,Jeremy McNichols,"Rancho Santa Margarita, California",Santa Margarita Catholic,65,180,,3,,,Boise State,2014
ol,Bobby Johnson,"Carson, California",Carson,78,275,,3,,,Fresno State,2014
dt,Greg Gaines,"La Habra, California",La Habra,78,290,,3,,,Washington,2014
ol,Nathaniel Davis,"Ashburn, Virginia",Stone Bridge,78,275,,3,,,Charlotte,2014
lb,Aaron Glover,"Virginia Beach, Virginia",Princess Anne,65,205,,3,,,Hawaii,2014
lb,Corey Henderson,"King George, Virginia",King George,78,242,,3,,,Buffalo,2014
de,Brock Boxen,"Beaver Falls, Pennsylvania",Beaver Falls,78,250,,3,,,Akron,2014
ol,Sam Madaras,"Olney, Maryland",Good Counsel,78,325,,3,,,Albany,2014
db,Cornelius Floyd,"Miami, Florida",Gulliver Prep,78,170,,3,,,Arkansas,2014
dt,Keland McElrath,"Clarksdale, Mississippi",Coahoma C.C.,78,290,,3,,,Texas Tech,2014
ol,Joe Lowery,"Tallmadge, Ohio",Tallmadge,78,285,,3,,,Ohio,2014
de,Nick Carovillano,"Cincinnati, Ohio",St. Xavier,78,245,,3,,,Indiana,2014
lb,Davonte James,"Springfield, Ohio",Springfield,78,220,,3,,,West Virginia,2014
rb,Devine Redding,"Cleveland, Ohio",Glenville Academic Campus,65,203,,3,,,Indiana,2014
ol,Jon Bezney,"Cincinnati, Ohio",Mariemont,78,272,,3,,,Yale,2014
ol,Luke Callahan,"Powell, Ohio",Olentangy Liberty,78,275,,3,,,Cincinnati,2014
ath,Landon Brazile,"Dayton, Ohio",Thurgood Marshall,78,225,,3,,,Cincinnati,2014
ol,Michael Deiter,"Genoa, Ohio",Genoa Area,78,295,,3,,,Wisconsin,2014
ol,Martesse Patterson,"Columbus, Ohio",Marion Franklin,78,310,,3,,,Purdue,2014
lb,Noah Furbush,"Kenton, Ohio",Kenton,78,229,,3,,,Michigan,2014
db,Kenny Iloka,"Tyler, Texas",Tyler J.C.,78,209,,3,,,TCU,2014
db,Devron Moore,"Miami, Oklahoma",Northeastern Oklahoma A&M J.C.,65,185,,3,,,Iowa State,2014
wr,David Williams,"Los Angeles, California",Dorsey,78,180,,3,,,San Jose State,2014
de,Kennedy Emesibe,"Hesperia, California",Oak Hills,78,240,,3,,,California,2014
db,Maurice McKnight,"San Bernardino, California",Arroyo Valley,78,170,,3,,,San Jose State,2014
db,Uchenna Nwosu,"Harbor City, California",Narbonne,78,185,,3,,,USC,2014
rb,Calvin Green,"Sacramento, California",Luther Burbank Senior,65,170,,3,,,Washington State,2014
de,Matt Nelson,"Cedar Rapids, Iowa",Xavier High School,78,249,,3,,,Iowa,2014
lb,Aaron Mends,"Kansas City, Missouri",Winnetonka,78,204,,3,,,Iowa,2014
wr,Chris Davis,"Westlake Village, California",Oaks Christian,65,175,,3,,,New Mexico,2014
db,Nigel Green,"Perkinston, Mississippi",Gulf Coast C.C.,78,180,,3,,,South Alabama,2014
db,Josh Keys,"Perkinston, Mississippi",Gulf Coast C.C.,78,180,,3,,,Texas Tech,2014
rb,Tavarreon Dickerson,"Athens, Texas",Trinity Valley C.C.,65,185,,3,,,Tulsa,2014
ol,Michael Trani,"La Mirada, California",La Mirada,78,285,,3,,,California,2014
ol,Ka'John Armstrong,"Detroit, Michigan",Loyola,78,272,,3,,,Eastern Michigan,2014
lb,Jared Wangler,"Warren, Michigan",De La Salle,78,215,,3,,,Michigan,2014
ol,Tennessee Su'esu'e,"Salt Lake City, Utah",East,78,295,,3,,,Boise State,2014
qb,Landon Root,"Wichita, Kansas",Collegiate,78,202,,3,,,Northern Illinois,2014
wr,Sean Modster,"Mission Viejo, California",Mission Viejo,78,187,,3,,,Boise State,2014
de,Will Colmery,"La Grange, Illinois",Nazareth Academy,78,248,,3,,,Purdue,2014
db,Quentin Tartabull,"Mission Hills, California",Bishop Alemany,78,190,,3,,,California,2014
wr,Workpeh Kofa,"Charlotte, North Carolina",Independence,78,194,,3,,,Charlotte,2014
ath,Keyan Williams,"New Orleans, Louisiana",Lusher,65,170,,3,,,Fresno State,2014
ath,Niguel Veal,"Harvey, Louisiana",West Jefferson,65,175,,3,,,Tulane,2014
wr,Terian Goree,"Carthage, Texas",Carthage,78,170,,3,,,North Texas,2014
ol,Matthew Mucha,"Houston, Texas",Clear Lake,78,255,,3,,,Oklahoma State,2014
lb,Isaac Stewart,"Matthews, North Carolina",Butler,78,228,,3,,,Louisville,2014
db,Jordan Thomas,"Sacramento, California",Inderkum,78,185,,3,,,Arizona State,2014
lb,Dominic Cizauskas,"Mukwonago, Wisconsin",Mukwonago,78,250,,3,,,Wisconsin,2014
rb,Cory Young,"Norco, California",Norco,65,185,,3,,,Boise State,2014
ol,Troy Bacon,"Hesperia, California",Oak Hills,78,275,,3,,,Boise State,2014
lb,Christian Russell,"Scooba, Mississippi",East Mississippi C.C.,78,245,,3,,,Mississippi,2014
ath,Jeremy Liggins,"Booneville, Mississippi",Northeast Mississippi C.C.,78,285,,3,,,Mississippi,2014
qb,Alexander Diamont,"Los Angeles, California",Venice,78,175,,3,,,Indiana,2014
db,Donovan Clark,"Fort Wayne, Indiana",South Side,65,175,,3,,,Indiana,2014
de,Trevon Young,"Council Bluffs, Iowa",Iowa Western C.C.,78,235,,3,,,Louisville,2014
dt,Lance McDowdell,"Garden City, New York",Nassau C.C.,78,300,,3,,,UCF,2014
de,Joe Keels,"Highland, Kansas",Highland C.C.,78,280,,3,,,Nebraska,2014
db,Malik Cyphers,"Westlake Village, California",Oaks Christian,65,165,,3,,,Portland State,2014
de,Jonathan Johnson,"Woodland Hills, California",Pierce C.C.,78,240,,3,,,California,2014
lb,Errol Clarke,"Garden City, Kansas",Garden City C.C.,78,240,,3,,,UCF,2014
ath,Trevion Roberts,"Aldine, Texas",Eisenhower,78,202,,3,,,Oklahoma State,2014
ol,Sean Krepsz,"Riverside, California",Martin Luther King,78,300,,3,,,Washington State,2014
lb,Christian Lezzer,"Clearfield, Pennsylvania",Clearfield,78,216,,3,,,Boston College,2014
lb,Edward Muldrow,"Wesson, Mississippi",Copiah-Lincoln C.C.,78,215,,3,,,West Virginia,2014
lb,Antonio Smothers,"Scottsdale, Arizona",Scottsdale C.C.,78,240,,3,,,Arizona,2014
qb,Skyler Howard,"Riverside, California",Riverside C.C.,78,205,,3,,,West Virginia,2014
wr,Joshua Reynolds,"Tyler, Texas",Tyler J.C.,78,178,,3,,,Texas A&M,2014
ol,Sylvester Townes,"Clarksdale, Mississippi",Coahoma C.C.,78,285,,3,,,West Virginia,2014
qb,Jarred Evans,"Santa Barbara, California",Santa Barbara C.C.,78,195,,3,,,Cincinnati,2014
ol,Keegan Render,"Indianola, Iowa",Indianola,78,310,,3,,,Iowa,2014
ol,Tony Adams,"Charlotte, North Carolina",Independence,78,318,,3,,,North Carolina State,2014
ol,Raul Diaz,"Miami, Florida",Miami Central,78,277,,3,,,Tulane,2014
de,Tarow Barney,"Senatobia, Mississippi",Northwest Mississippi C.C.,78,285,,3,,,Penn State,2014
lb,Dejon Brown,"San Jacinto, California",Mount San Jacinto C.C.,78,225,,3,,,Western Kentucky,2014
wr,Kyrin Priester,"Fork Union, Virginia",Fork Union Military Academy,78,185,,3,,,Clemson,2014
ol,Delroy Baker,"St. Petersburg, Florida",Admiral Farragut Academy,78,290,,3,,,Indiana,2014
dt,Owen Williams,"El Dorado, Kansas",Butler County C.C.,78,285,,3,,,Tennessee,2014
dt,Trevor Kelly,"San Mateo, California",College of San Mateo,78,305,,3,,,California,2014
ol,Jarell Broxton,"Scranton, Pennsylvania",Lackawanna C.C.,78,325,,3,,,Baylor,2014
wr,J-Shun Harris,"Fishers, Indiana",Fishers,65,165,,3,,,Indiana,2014
dt,Alex Villarreal,"Miami, Oklahoma",Northeastern Oklahoma A&M J.C.,78,285,,3,,,UTEP,2014
db,Tre'Shun Wynn,"Monroe, North Carolina",Monroe,78,170,,3,,,Charlotte,2014
ol,Avery Gennesy,"Scooba, Mississippi",East Mississippi C.C.,78,315,,4,,,Texas A&M,2014
